Resource,region,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,Retro3_Efficiency,ESR_2,ESR_13,ESR_14,ESR_4,ESR_8,CapRes_3,MinCapTag_3,MinCapTag_2,ESR_1,CapRes_8,Retro3_Source,CapRes_5,CapRes_9,ESR_3,CapRes_7,MinCapTag_4,CapRes_10,ESR_6,gen_is_variable,CapRes_4,ESR_16,ESR_7,MinCapTag_5,ESR_9,ESR_11,MinCapTag_1,ESR_12,CapRes_6,ESR_10,ESR_5,ESR_15,Min_Retired_Cap_MW,Min_Retired_Energy_Cap_MW,Min_Retired_Charge_Cap_MW,Capital_Recovery_Period,WACC,Lifetime,old_Inv_Cost_per_MWyr,old_Inv_Cost_per_MWhyr,old_capex_mw,old_capex_mwh,original_Fixed_OM_Cost_per_MWyr,original_Fixed_OM_Cost_per_MWhyr,base_Fixed_OM_Cost_per_MWyr,base_Fixed_OM_Cost_per_MWhyr
BASN_natural_gas_internal_combustion_engine_1,BASN,Natural Gas Internal Combustion Engine,1,12,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,221.4,0.0,53.0,221.381,-1,4.18,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,24000,0.0,0,0,6.36,0.0,0,0,38.0,0.0,9.6,1.718,2.984,mountain_naturalgas,0.18,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,24000,0,24000,0
BASN_natural_gas_steam_turbine_1,BASN,Natural Gas Steam Turbine,1,13,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,468.5,0.0,6.0,468.498,-1,78.08,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,51303,0.0,0,0,1.06,0.0,0,0,87.0,13.7,15.52,6.478,4.158,mountain_naturalgas,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.63,1.26,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,51303,0,51303,0
BASN_onshore_wind_turbine_1,BASN,Onshore Wind Turbine,1,14,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,2030.1,0.0,41.0,2030.115,-1,49.52,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,30300,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8.94,0.0,0.08,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.2254433000456806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,30300,0,30300,0
BASN_petroleum_liquids_1,BASN,Petroleum Liquids,1,15,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,39.8,0.0,15.0,25.8,-1,1.72,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,24000,0.0,0,0,8.22,0.0,0,0,38.0,0.0,12.4,0.143,2.942,mountain_distillate,0.18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,24000,0,24000,0
BASN_small_hydroelectric_1,BASN,Small Hydroelectric,1,16,1,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,188.11,0.0,126.0,372.708,-1,1.37,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8.85,0.0,0.111,None,0.246,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.3892699601891015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,47048,0,47048,0
BASN_solar_photovoltaic_1,BASN,Solar Photovoltaic,1,17,1,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,8006.2,0.0,160.0,8006.24,-1,50.04,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,22528,0.0,0,0,0.0,0.0,0,0,0.0,0.0,9.08,0.367,0.18,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.2853540855264589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,22528,0,22528,0
CANO_batteries_1,CANO,Batteries,1,18,2,0,0,0,0,1,0,0,0,0.95,0.0,0,0,10574.7,2652.6,0.0,49.0,2650.606,-1,54.09,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,7476,0.0,0,0,0.15,0.15,0,0,0.0,0.0,9.61,0.0,0.418,None,0.0,0.0,0.92,0.92,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,7476,0,7476,0
CANO_biomass_1,CANO,Biomass,1,19,2,0,0,0,1,0,0,0,0,0.93,0.0,0,0,0.0,156.27,0.0,32.0,462.688,-1,4.88,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,157220,0.0,0,0,6.89,0.0,0,0,172.0,0.0,18.45,4.364,3.684,waste_biomass,0.317,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,157220,0,157220,0
CANO_biomass_2,CANO,Biomass,2,20,2,0,0,0,1,0,0,0,0,0.93,0.0,0,0,0.0,71.48,0.0,83.0,212.065,-1,0.86,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,157220,0.0,0,0,4.03,0.0,0,0,172.0,0.0,10.8,2.225,1.3,waste_biomass,0.317,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,157220,0,157220,0
CANO_conventional_hydroelectric_1,CANO,Conventional Hydroelectric,1,21,2,0,0,0,0,0,0,1,0,0.8,0.0,0,0,0.0,7231.1,0.0,110.0,7197.08,-1,65.43,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8.92,0.0,0.221,None,0.06,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.3026358924424197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,47048,0,47048,0
CANO_hydroelectric_pumped_storage_1,CANO,Hydroelectric Pumped Storage,1,23,2,0,0,0,0,1,0,0,0,0.95,0.0,0,0,35291.950000000004,2276.9,0.0,24.0,2276.904,-1,94.87,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,47048,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1.63,0.0,1.88,None,0.236,0.0,0.866,0.866,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,47048,0,47048,0
CANO_natural_gas_fired_combined_cycle_1,CANO,Natural Gas Fired Combined Cycle,1,24,2,0,1,0,0,0,0,0,0,0.93,0.0,0,0,0.0,3112.8,0.0,26.0,3112.798,-1,119.72,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,16492,0.0,0,0,4.55,0.0,0,0,92.0,2.0,8.63,2.252,3.324,pacific_naturalgas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,16492,0,16492,0
CANO_natural_gas_fired_combined_cycle_2,CANO,Natural Gas Fired Combined Cycle,2,25,2,0,1,0,0,0,0,0,0,0.93,0.0,0,0,0.0,8296.9,0.0,16.0,8296.896,-1,518.56,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,10426,0.0,0,0,3.6,0.0,0,0,92.0,2.0,7.42,0.707,0.427,pacific_naturalgas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,10426,0,10426,0
CANO_natural_gas_fired_combustion_turbine_1,CANO,Natural Gas Fired Combustion Turbine,1,26,2,0,1,0,0,0,0,0,0,0.93,0.0,0,0,0.0,2248.7,0.0,26.0,2248.688,-1,86.49,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,9973,0.0,0,0,6.8,0.0,0,0,119.0,3.5,10.76,1.198,0.859,pacific_naturalgas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,9973,0,9973,0
CANO_natural_gas_fired_combustion_turbine_2,CANO,Natural Gas Fired Combustion Turbine,2,27,2,0,1,0,0,0,0,0,0,0.93,0.0,0,0,0.0,2426.8,0.0,99.0,2426.787,-1,24.51,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,13412,0.0,0,0,6.8,0.0,0,0,119.0,3.5,10.92,2.347,2.508,pacific_naturalgas,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.106666667,0.213333333,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0.0,0.0,13412,0,13412,0
